"timestamp"	"id"	"uri"
20131023182414	"doku.php?id=bugs:bug_template&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_template&do=export_html"
20131023154406	"doku.php?id=bugs:bug_template&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_template&do=export_raw"
20131023183002	"doku.php?id=bugs:bug_template&do=index"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_template&do=index"
20160924174107	"doku.php?id=bugs:bugs"	"http://wiki.ecmascript.org:80/doku.php?id=bugs:bugs"
20160801074429	"doku.php?id=bugs:bugs&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=bugs:bugs&do=backlink"
20150910113901	"doku.php?id=bugs:bugs&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=bugs:bugs&do=export_html"
20071107160718	"doku.php?id=bugs:bugs&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=bugs:bugs&do=export_raw"
20160527055903	"doku.php?id=bugs:bugs&do=index"	"http://wiki.ecmascript.org/doku.php?id=bugs:bugs&do=index"
20150906045700	"doku.php?id=bytearray"	"http://wiki.ecmascript.org/doku.php?id=bytearray"
20150621012324	"doku.php?id=bytearray&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=bytearray&do=backlink"
20130922175151	"doku.php?id=bytearray&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=bytearray&do=export_html"
20130523230612	"doku.php?id=bytearray&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=bytearray&do=export_raw"
20150907182527	"doku.php?id=bytearray&do=index"	"http://wiki.ecmascript.org/doku.php?id=bytearray&do=index"
20081225011424	"doku.php?id=bytearray&rev=1162597953"	"http://wiki.ecmascript.org:80/doku.php?id=bytearray&rev=1162597953"
20160801054316	"doku.php?id=clarification:abstract_syntax_tree"	"http://wiki.ecmascript.org/doku.php?id=clarification:abstract_syntax_tree"
20071211143504	"doku.php?id=clarification:abstract_syntax_tree&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:abstract_syntax_tree&do=backlink"
20071108075116	"doku.php?id=clarification:abstract_syntax_tree&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:abstract_syntax_tree&do=export_html"
20071108075209	"doku.php?id=clarification:abstract_syntax_tree&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:abstract_syntax_tree&do=export_raw"
20131023122146	"doku.php?id=clarification:abstract_syntax_tree&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:abstract_syntax_tree&do=index"
20160801054538	"doku.php?id=clarification:adobe_as3"	"http://wiki.ecmascript.org/doku.php?id=clarification:adobe_as3"
20071211212055	"doku.php?id=clarification:adobe_as3&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:adobe_as3&do=backlink"
20130525215156	"doku.php?id=clarification:adobe_as3&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:adobe_as3&do=export_html"
20131023122115	"doku.php?id=clarification:adobe_as3&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:adobe_as3&do=export_raw"
20131023130452	"doku.php?id=clarification:adobe_as3&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:adobe_as3&do=index"
20160922200328	"doku.php?id=clarification:clarifications"	"http://wiki.ecmascript.org:80/doku.php?id=clarification:clarifications"
20160801055013	"doku.php?id=clarification:clarifications&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:clarifications&do=backlink"
20071107160604	"doku.php?id=clarification:clarifications&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:clarifications&do=export_html"
20071107160436	"doku.php?id=clarification:clarifications&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:clarifications&do=export_raw"
20160527033826	"doku.php?id=clarification:clarifications&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:clarifications&do=index"
20160801053117	"doku.php?id=clarification:code_mixing"	"http://wiki.ecmascript.org/doku.php?id=clarification:code_mixing"
20071211212131	"doku.php?id=clarification:code_mixing&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:code_mixing&do=backlink"
20131023150702	"doku.php?id=clarification:code_mixing&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:code_mixing&do=export_html"
20071108153443	"doku.php?id=clarification:code_mixing&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:code_mixing&do=export_raw"
20131023151454	"doku.php?id=clarification:code_mixing&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:code_mixing&do=index"
20160801053122	"doku.php?id=clarification:compact_profile"	"http://wiki.ecmascript.org/doku.php?id=clarification:compact_profile"
20071211144518	"doku.php?id=clarification:compact_profile&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:compact_profile&do=backlink"
20131023130630	"doku.php?id=clarification:compact_profile&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:compact_profile&do=export_html"
20071108080318	"doku.php?id=clarification:compact_profile&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:compact_profile&do=export_raw"
20131023134848	"doku.php?id=clarification:compact_profile&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:compact_profile&do=index"
20160801063357	"doku.php?id=clarification:dispatch_rules"	"http://wiki.ecmascript.org/doku.php?id=clarification:dispatch_rules"
20071211211442	"doku.php?id=clarification:dispatch_rules&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:dispatch_rules&do=backlink"
20130526024937	"doku.php?id=clarification:dispatch_rules&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:dispatch_rules&do=export_html"
20071108080435	"doku.php?id=clarification:dispatch_rules&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:dispatch_rules&do=export_raw"
20131023184037	"doku.php?id=clarification:dispatch_rules&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:dispatch_rules&do=index"
20160801033325	"doku.php?id=clarification:drop_traits"	"http://wiki.ecmascript.org/doku.php?id=clarification:drop_traits"
20071211143859	"doku.php?id=clarification:drop_traits&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:drop_traits&do=backlink"
20071108075548	"doku.php?id=clarification:drop_traits&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:drop_traits&do=export_html"
20071108075604	"doku.php?id=clarification:drop_traits&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:drop_traits&do=export_raw"
20131023202358	"doku.php?id=clarification:drop_traits&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:drop_traits&do=index"
20160801053130	"doku.php?id=clarification:formal_type_system"	"http://wiki.ecmascript.org/doku.php?id=clarification:formal_type_system"
20071211143429	"doku.php?id=clarification:formal_type_system&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:formal_type_system&do=backlink"
20131023125701	"doku.php?id=clarification:formal_type_system&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:formal_type_system&do=export_html"
20071108074724	"doku.php?id=clarification:formal_type_system&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:formal_type_system&do=export_raw"
20131023132923	"doku.php?id=clarification:formal_type_system&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:formal_type_system&do=index"
20160801053652	"doku.php?id=clarification:lexical_scope"	"http://wiki.ecmascript.org/doku.php?id=clarification:lexical_scope"
20071211144223	"doku.php?id=clarification:lexical_scope&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:lexical_scope&do=backlink"
20131023125415	"doku.php?id=clarification:lexical_scope&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:lexical_scope&do=export_html"
20071108075855	"doku.php?id=clarification:lexical_scope&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:lexical_scope&do=export_raw"
20131023151346	"doku.php?id=clarification:lexical_scope&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:lexical_scope&do=index"
20161013134831	"doku.php?id=clarification:multiple_compilation_units"	"http://wiki.ecmascript.org/doku.php?id=clarification:multiple_compilation_units"
20071211211507	"doku.php?id=clarification:multiple_compilation_units&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:multiple_compilation_units&do=backlink"
20130526002757	"doku.php?id=clarification:multiple_compilation_units&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:multiple_compilation_units&do=export_html"
20071108080558	"doku.php?id=clarification:multiple_compilation_units&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:multiple_compilation_units&do=export_raw"
20131023131240	"doku.php?id=clarification:multiple_compilation_units&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:multiple_compilation_units&do=index"
20160801060941	"doku.php?id=clarification:package_semantics"	"http://wiki.ecmascript.org/doku.php?id=clarification:package_semantics"
20071211212027	"doku.php?id=clarification:package_semantics&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:package_semantics&do=backlink"
20130526022236	"doku.php?id=clarification:package_semantics&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:package_semantics&do=export_html"
20071108153135	"doku.php?id=clarification:package_semantics&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:package_semantics&do=export_raw"
20131023155041	"doku.php?id=clarification:package_semantics&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:package_semantics&do=index"
20161013134820	"doku.php?id=clarification:runtime_types_and_conversions"	"http://wiki.ecmascript.org/doku.php?id=clarification:runtime_types_and_conversions"
20071211211830	"doku.php?id=clarification:runtime_types_and_conversions&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:runtime_types_and_conversions&do=backlink"
20131023123534	"doku.php?id=clarification:runtime_types_and_conversions&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:runtime_types_and_conversions&do=export_html"
20071108080648	"doku.php?id=clarification:runtime_types_and_conversions&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:runtime_types_and_conversions&do=export_raw"
20131023145124	"doku.php?id=clarification:runtime_types_and_conversions&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:runtime_types_and_conversions&do=index"
20160801054322	"doku.php?id=clarification:scopes_for_directives_and_definitions"	"http://wiki.ecmascript.org/doku.php?id=clarification:scopes_for_directives_and_definitions"
20071211143444	"doku.php?id=clarification:scopes_for_directives_and_definitions&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:scopes_for_directives_and_definitions&do=backlink"
20130526025050	"doku.php?id=clarification:scopes_for_directives_and_definitions&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:scopes_for_directives_and_definitions&do=export_html"
20071108074931	"doku.php?id=clarification:scopes_for_directives_and_definitions&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:scopes_for_directives_and_definitions&do=export_raw"
20131023132529	"doku.php?id=clarification:scopes_for_directives_and_definitions&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:scopes_for_directives_and_definitions&do=index"
20160801054008	"doku.php?id=clarification:syntax_for_field_names_in_classes"	"http://wiki.ecmascript.org/doku.php?id=clarification:syntax_for_field_names_in_classes"
20071211144451	"doku.php?id=clarification:syntax_for_field_names_in_classes&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:syntax_for_field_names_in_classes&do=backlink"
20131023123823	"doku.php?id=clarification:syntax_for_field_names_in_classes&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:syntax_for_field_names_in_classes&do=export_html"
20071108080106	"doku.php?id=clarification:syntax_for_field_names_in_classes&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:syntax_for_field_names_in_classes&do=export_raw"
20131023125756	"doku.php?id=clarification:syntax_for_field_names_in_classes&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:syntax_for_field_names_in_classes&do=index"
20160801053126	"doku.php?id=clarification:type_hierarchy_for_numbers"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_hierarchy_for_numbers"
20071211143843	"doku.php?id=clarification:type_hierarchy_for_numbers&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_hierarchy_for_numbers&do=backlink"
20071108075432	"doku.php?id=clarification:type_hierarchy_for_numbers&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_hierarchy_for_numbers&do=export_html"
20071108075410	"doku.php?id=clarification:type_hierarchy_for_numbers&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_hierarchy_for_numbers&do=export_raw"
20131023144452	"doku.php?id=clarification:type_hierarchy_for_numbers&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_hierarchy_for_numbers&do=index"
20160614134548	"doku.php?id=clarification:type_system"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_system"
20071211143807	"doku.php?id=clarification:type_system&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_system&do=backlink"
20131023144242	"doku.php?id=clarification:type_system&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_system&do=export_html"
20071108075302	"doku.php?id=clarification:type_system&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_system&do=export_raw"
20131023124546	"doku.php?id=clarification:type_system&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:type_system&do=index"
20161106021420	"doku.php?id=clarification:which_prototype"	"http://wiki.ecmascript.org:80/doku.php?id=clarification:which_prototype"
20071211144431	"doku.php?id=clarification:which_prototype&do=backlink"	"http://wiki.ecmascript.org/doku.php?id=clarification:which_prototype&do=backlink"
20131023123737	"doku.php?id=clarification:which_prototype&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=clarification:which_prototype&do=export_html"
20110726020239	"doku.php?id=clarification:which_prototype&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=clarification:which_prototype&do=export_raw"
20131023125239	"doku.php?id=clarification:which_prototype&do=index"	"http://wiki.ecmascript.org/doku.php?id=clarification:which_prototype&do=index"
20150429020108	"doku.php?id=class&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=class&do=export_html"
20150429033002	"doku.php?id=class&do=index"	"http://wiki.ecmascript.org/doku.php?id=class&do=index"
20160801053135	"doku.php?id=conventions:atleastes5"	"http://wiki.ecmascript.org/doku.php?id=conventions:atleastes5"
20130525230925	"doku.php?id=conventions:atleastes5&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=conventions:atleastes5&do=export_html"
